code,name,price,psr,field
300384,三联虹普,27.9,31.146258,北京板块 创业板综 大数据 化纤行业
300385,雪浪环境,18.02,12.884804956043956,创业板综 机械行业 江苏板块 节能环保 美丽中国
300386,飞天诚信,11.72,32.233392631578944,北京板块 创业板综 区块链 软件服务 深股通 生物识别 网络安全 移动支付 知识产权
300387,富邦股份,7.36,10.88844694736842,创业板综 高送转 湖北板块 化工行业 生态农业 一带一路
300388,国祯环保,19.33,9.650641473856208,PPP模式 安徽板块 创业板综 股权激励 海绵城市 环保工程 节能环保 美丽中国 转债标的
300389,艾比森,15.9,15.226787335329341,创业板综 电子元件 广东板块 节能环保 深圳特区
300390,天华超净,8.29,16.801757499999997,创业板综 电子元件 独角兽 江苏板块 医疗器械
300391,康跃科技,9.47,14.551240644736845,创业板综 机械行业 举牌概念 山东板块 新能源 智能机器
300392,腾信股份,9.95,11.43952095808383,北京板块 创业板综 文化传媒 预盈预增
300393,中来股份,35.6,18.873140483516483,材料行业 创业板综 股权激励 江苏板块 太阳能
300394,天孚通信,16.62,31.187419730050646,5G概念 创业板综 江苏板块 举牌概念 通讯行业
300395,菲利华,13.47,30.534347045454545,OLED 玻璃陶瓷 创业板综 湖北板块 军民融合 太阳能 新材料
300396,迪瑞医疗,18.7,27.310904761904762,创业板综 高送转 吉林板块 体外诊断 医疗器械 医疗行业
300397,天和防务,12.18,81.40441553233676,5G概念 创业板综 电子信息 军工 军民融合 陕西板块
300398,飞凯材料,18.71,22.178657294444445,创业板综 化工行业 上海板块 深股通 新材料 新三板
300399,京天利,10.05,24.635653144771123,北京板块 参股保险 创业板综 电子信息
300400,劲拓股份,13.32,24.38160902255639,创业板综 富士康 广东板块 机械行业 苹果概念 人工智能 特斯拉 智能穿戴
300401,花园生物,21.04,42.72977047457627,创业板综 高送转 生物疫苗 食品饮料 浙江板块
300402,宝色股份,8.82,57.27843523046209,2025规划 创业板综 江苏板块 专用设备
300403,地尔汉宇,6.02,20.393595505617974,创业板综 广东板块 机械行业
300404,博济医药,21.68,92.00800543641449,创业板综 广东板块 医药制造 中药
300405,科隆股份,8.74,6.529272696078431,创业板综 化工行业 辽宁板块 雄安新区
300406,九强生物,14.18,43.65677504294479,北京板块 创业板综 深股通 体外诊断 医药制造
300407,凯发电气,7.23,8.39591344537815,创业板综 京津冀 天津板块 雄安新区 一带一路 仪器仪表
300408,三环集团,23.04,49.77136817866005,HS300_ 创业板综 创业成份 电子元件 广东板块 深成500 深股通 深证100R 小米概念 新材料
300409,道氏技术,36.75,10.634253028263796,材料行业 创业板综 创业成份 广东板块 深股通 石墨烯 新材料 预盈预增 转债标的 锂电池
300410,正业科技,22.2,17.295625138339922,LED 创业板综 电子元件 工业4.0 广东板块 锂电池
300411,金盾股份,14.56,41.211950268078084,创业板综 核能核电 机械行业 军工 军民融合 浙江板块
300412,迦南科技,9.78,34.1181026519057,创业板综 股权激励 医疗器械 医疗行业 浙江板块 中药
300413,快乐购,39.18,21.463360655737706,创业板综 创业成份 电商概念 湖南板块 基金重仓 商业百货 深成500 深股通 网红直播 预盈预增
300414,中光防雷,15.95,31.049674873144152,5G概念 创业板综 电子元件 军工 四川板块
300415,伊之密,9.05,8.283050847457629,创业板综 广东板块 机械行业 智能机器
300416,苏试试验,20.87,23.829745454545453,2025规划 创业板综 电子元件 江苏板块 军民融合
300417,南华仪器,17.9,44.878144702397776,创业板综 广东板块 仪器仪表
300418,昆仑万维,18.49,24.040051058690747,北京板块 创业板综 创业成份 互联金融 人工智能 深成500 深股通 手游概念 网红直播 网络游戏 文教休闲 预盈预增 智能机器 中证500
300419,浩丰科技,6.26,18.270942761904763,北京板块 创业板综 大数据 电子信息
300420,五洋停车,4.18,20.629899931034483,创业板综 工业4.0 机械行业 江苏板块 智能机器
300421,力星股份,13.93,11.413601049079755,创业板综 风能 江苏板块 金属制品
300422,博世科,13.78,9.42910545,PPP模式 创业板综 广西板块 海绵城市 环保工程 节能环保 美丽中国 深股通
300423,鲁亿通,20.02,12.376135441860464,创业板综 节能环保 山东板块 输配电气 智能电网
300424,航新科技,18.24,57.60433380626854,创业板综 广东板块 航天航空
300425,环能科技,4.51,21.811358642857144,PPP模式 创业板综 海绵城市 环保工程 节能环保 四川板块 预盈预增
300426,唐德影视,12.6,27.096774193548388,创业板综 文化传媒 浙江板块
300427,红相股份,13.45,19.04535124497992,创业板综 福建板块 军工 军民融合 输配电气 智能电网
300428,四通新材,11.69,12.501423529411765,创业板综 河北板块 雄安新区 有色金属
300429,强力新材,27.56,44.48741761904762,OLED 创业板综 化工行业 江苏板块
300430,诚益通,9.5,23.707197706422015,北京板块 创业板综 工业4.0 机械行业 医疗器械
300431,暴风集团,14.46,12.312465813953489,北京板块 创业板综 创业成份 股权激励 区块链 深成500 深股通 体育产业 网红直播 文化传媒 虚拟现实
300432,富临精工,8.24,14.490756027586205,创业板综 汽车行业 深股通 四川板块 新能源车 锂电池
300433,蓝思科技,19.85,11.612964670672007,3D玻璃 HS300_ QFII重仓 材料行业 创业板综 创业成份 高送转 湖南板块 蓝宝石 苹果概念 深成500 深股通 深证100R 转债标的
300434,金石东方,26.52,22.765482,创业板综 机械行业 四川板块 预盈预增
300435,中泰股份,10.97,27.06353306930693,创业板综 机械行业 浙江板块
300436,广生堂,26.0,42.05507542201162,创业板综 福建板块 基因测序 医药制造
300437,清水源,16.04,10.611772363636364,创业板综 公用事业 河南板块 节能环保 美丽中国
300438,鹏辉能源,19.27,13.927499005141389,创业板综 电子元件 广东板块 举牌概念 深股通 特斯拉 新能源 锂电池
300439,美康生物,20.94,15.760002702819952,创业板综 深股通 体外诊断 医疗器械 医疗行业 浙江板块
300440,运达科技,6.9,36.50044431657614,成渝特区 创业板综 电子信息 四川板块 铁路基建
300441,鲍斯股份,9.17,19.09935674213837,创业板综 工业4.0 机械行业 节能环保 新零售 浙江板块
300442,普丽盛,15.9,8.324607329842932,创业板综 机械行业 上海板块
300443,金雷风电,10.32,24.56746176,创业板综 风能 机械行业 山东板块
300444,双杰电气,13.32,17.136838102766802,北京板块 创业板综 输配电气 智能电网 锂电池
300445,康斯特,13.16,52.21162447626325,北京板块 创业板综 工业4.0 仪器仪表
300446,乐凯新材,18.08,31.72142823465202,创业板综 电子信息 河北板块 雄安新区
300447,全信股份,12.09,27.217460287769786,创业板综 大飞机 江苏板块 军工 军民融合 输配电气
300448,浩云科技,10.6,33.8374028125,创业板综 股权激励 广东板块 国家安防 软件服务 深圳特区 物联网
300449,汉邦高科,16.05,59.60223060704919,安防设备 北京板块 创业板综 股权激励 智慧城市
300450,先导智能,28.35,38.04419404109589,QFII重仓 创业板综 创业成份 独角兽 高送转 工业4.0 基金重仓 江苏板块 节能环保 深成500 深股通 太阳能 新能源 预盈预增 专用设备 锂电池
300451,创业软件,13.28,25.389049070866143,创业板综 大数据 高送转 国产软件 互联医疗 基因测序 健康中国 软件服务 深股通 预盈预增 浙江板块
300452,山河药辅,21.19,18.040660550458714,安徽板块 创业板综 医药制造
300453,三鑫医疗,10.88,14.511542857142858,2025规划 创业板综 健康中国 江西板块 一带一路 医疗器械 医疗行业
300454,深信服,127.1,96.29028598484848,创业板综 次新股 广东板块 软件服务 深圳特区 网络安全 云计算
300455,康拓红外,8.77,107.7188872338477,北京板块 创业板综 电子信息 铁路基建
300456,耐威科技,25.02,50.175391914893616,北斗导航 北京板块 创业板综 国产芯片 航天航空 军工 军民融合 物联网
300457,赢合科技,22.5,21.93404339378238,创业板综 电子元件 工业4.0 广东板块 深股通 深圳特区 新能源车 预盈预增 锂电池
300458,全志科技,18.2,20.4458553220339,车联网 创业板综 创业成份 电子元件 广东板块 国产芯片 深成500 深股通 小米概念 虚拟现实
300459,金科文化,9.31,26.635964049346878,创业板综 创业成份 深成500 深股通 手游概念 文教休闲 预盈预增 在线教育 浙江板块
300460,惠伦晶体,10.0,21.00245627873771,创业板综 电子元件 广东板块 国家安防
300461,田中精机,23.69,25.067731433333332,创业板综 电子元件 股权激励 浙江板块 智能机器
300462,华铭智能,24.75,41.82036509842546,创业板综 大数据 交运设备 上海板块
300463,迈克生物,24.65,26.50231213872832,创业板综 创业成份 深成500 深股通 四川板块 体外诊断 医疗行业
300464,星徽精密,0,0.0,创业板综 广东板块 金属制品
300465,高伟达,8.36,12.879733794520547,北京板块 创业板综 大数据 独角兽 区块链 软件服务 数字中国 预盈预增 云计算
300466,赛摩电气,7.29,50.05457096008844,创业板综 工业4.0 江苏板块 仪器仪表 智能机器
300467,迅游科技,30.97,40.10372549142857,创业板综 软件服务 深股通 手游概念 四川板块 网红直播 网络游戏
300468,四方精创,31.88,33.13460061538461,创业板综 广东板块 区块链 软件服务
300469,信息发展,32.83,51.171731832611044,创业板综 国产软件 国家安防 区块链 软件服务 上海板块 食品安全 云计算
300470,日机密封,43.79,34.60383111111111,创业板综 机械行业 四川板块 新三板
300471,厚普股份,7.02,40.071994073243495,创业板综 机械行业 燃料电池 四川板块 天然气 页岩气 油气设服
300472,新元科技,19.51,23.94409912037037,北京板块 创业板综 交运设备 节能环保 举牌概念 预盈预增 智能机器
300473,德尔股份,36.72,4.597449164677804,创业板综 股权激励 辽宁板块 汽车行业
300474,景嘉微,44.91,198.31002734459076,创业板综 创业成份 电子信息 股权激励 国产芯片 湖南板块 军工 人工智能 深成500 深股通
300475,聚隆科技,9.52,36.93343834016783,安徽板块 创业板综 家电行业
300476,胜宏科技,14.08,13.088754396135268,OLED 创业板综 电子元件 富士康 高送转 广东板块 深股通 物联网 新能源车
300477,合纵科技,17.81,15.739052226775957,北京板块 创业板综 输配电气 智能电网 锂电池
300478,杭州高新,16.0,16.34490322580645,充电桩 创业板综 高送转 塑胶制品 浙江板块
300479,神思电子,15.37,29.3634665009504,创业板综 电子信息 互联医疗 人工智能 山东板块 生物识别 移动支付
300480,光力科技,13.6,68.8939653627634,创业板综 股权激励 河南板块 专用设备
300481,濮阳惠成,11.39,19.136986666666665,OLED 创业板综 高送转 河南板块 化工行业
300482,万孚生物,68.84,36.937915109859155,创业板综 广东板块 生物疫苗 体外诊断 医药制造 预盈预增
300483,沃施股份,27.0,18.76025289340606,创业板综 海绵城市 美丽中国 木业家具 上海板块 天然气
300484,蓝海华腾,12.3,46.31602577216006,创业板综 广东板块 深股通 输配电气 新能源车
300485,赛升药业,28.24,25.102222222222224,北京板块 创业板综 高送转 免疫治疗 深股通 医药制造
300486,东杰智能,16.98,28.730680968842332,创业板综 山西板块 智能机器 专用设备
300487,蓝晓科技,40.88,62.680746545454554,创业板综 化工行业 节能环保 陕西板块 新材料 锂电池
300488,恒锋工具,28.2,40.36045957243001,创业板综 金属制品 浙江板块
300489,中飞股份,14.35,46.831508878931515,创业板综 核能核电 黑龙江 金属制品 军工
300490,华自科技,15.89,19.01696897382199,长株潭 创业板综 独角兽 股权激励 湖南板块 节能环保 输配电气 水利建设 锂电池
300491,通合科技,0,0.0,充电桩 创业板综 股权激励 河北板块 输配电气 新能源 新能源车 智能电网
300492,山鼎设计,22.79,57.21361930165474,创业板综 工程建设 节能环保 四川板块
300493,润欣科技,11.32,9.678173978494623,5G概念 创业板综 电子信息 国产芯片 上海板块 物联网 虚拟现实 移动支付 智能穿戴 智能家居
300494,盛天网络,12.38,25.61379310344828,创业板综 电子信息 湖北板块 网络游戏
300495,美尚生态,11.03,26.50716364,PPP模式 创业板综 股权激励 江苏板块 节能环保 美丽中国 深股通 雄安新区 园林工程
300496,中科创达,26.53,38.107012227758005,百度概念 北京板块 车联网 创业板综 创业成份 电子信息 人工智能 深成500 深股通 无人机 虚拟现实
300497,富祥股份,35.0,12.888067213114754,创业板综 高送转 江西板块 医药制造
300498,温氏股份,22.11,8.931806316709746,创业板综 创业成份 广东板块 农牧饲渔 融资融券 深成500 深股通 深证100R 乡村振兴 猪肉概念
300499,高澜股份,13.6,14.443200000000003,创业板综 广东板块 节能环保 专用设备
300500,启迪设计,24.48,22.06149100671141,创业板综 工程建设 江苏板块 雄安新区
300501,海顺新材,20.95,19.21461627272727,包装材料 创业板综 上海板块 送转预期
300502,新易盛,15.04,20.08790561797753,5G概念 创业板综 深股通 四川板块 通讯行业
300503,昊志机电,11.88,30.82047739896767,3D玻璃 创业板综 富士康 广东板块 机械行业
300504,天邑股份,38.66,15.592750045248868,创业板综 次新股 四川板块 通讯行业
300505,川金诺,30.98,16.24883595505618,创业板综 化工行业 云南板块
300506,名家汇,21.19,47.748257980392154,LED 创业板综 广东板块 节能环保 深成500 深股通 预盈预增 装修装饰
300507,苏奥传感,22.4,16.59392,创业板综 江苏板块 汽车行业
300508,维宏股份,34.82,61.68666028797643,3D玻璃 创业板综 高送转 工业4.0 软件服务 上海板块
300509,新美星,11.91,15.212773109243697,创业板综 高送转 机械行业 江苏板块
300510,金冠电气,0,0.0,创业板综 吉林板块 输配电气 新能源车 锂电池
300511,雪榕生物,9.07,7.266793634686347,创业板综 高送转 农牧饲渔 上海板块
300512,中亚股份,16.31,29.163576158940398,创业板综 机械行业 浙江板块
300513,恒泰实达,28.02,113.47603326605689,北京板块 创业板综 软件服务
300514,友讯达,19.72,37.56190476190476,创业板综 高送转 广东板块 深圳特区 通讯行业 物联网 智能电网 智能家居
300515,三德科技,10.69,63.59139701792635,创业板综 湖南板块 仪器仪表
300516,久之洋,34.86,53.12114674221539,创业板综 电子元件 国家安防 湖北板块 军工 军民融合 深股通
300517,海波重科,23.43,57.334799024996414,PPP模式 创业板综 工程建设 湖北板块
300518,盛讯达,49.2,72.49388297620439,创业板综 广东板块 互联金融 软件服务 深股通 手游概念 网红直播
300519,新光药业,23.45,44.48908108467036,创业板综 医药制造 浙江板块 中药
300520,科大国创,19.65,32.86909090909091,安徽板块 创业板综 软件服务 智慧城市
300521,爱司凯,11.24,50.80592760933777,3D打印 创业板综 广东板块 专用设备
300522,世名科技,28.0,46.1761973603927,创业板综 化工行业 江苏板块
300523,辰安科技,55.78,77.23384615384616,北京板块 创业板综 高校 国产软件 软件服务
300525,博思软件,20.35,66.1695876896224,创业板综 福建板块 国产软件 软件服务 数字中国
300526,中潜股份,13.68,22.773188970873786,创业板综 广东板块 体育产业 专用设备
300527,中国应急,9.97,26.82706126153846,创业板综 湖北板块 军工 深股通 专用设备
300528,幸福蓝海,11.16,8.469055796334013,创业板综 江苏板块 文化传媒
300529,健帆生物,40.6,81.90334106280194,创业板综 广东板块 医疗器械 医疗行业
300530,达志科技,29.17,61.48338181183117,创业板综 广东板块 化工行业
300531,优博讯,13.82,31.718032786885246,创业板综 电子信息 广东板块 移动支付
300532,今天国际,15.39,32.57197165648855,创业板综 广东板块 软件服务
300533,冰川网络,35.75,60.82311108086496,创业板综 广东板块 软件服务 网络游戏
300534,陇神戎发,8.03,42.09142709523127,参股券商 创业板综 甘肃板块 医药制造 中药
300535,达威股份,17.65,25.73517174338425,创业板综 化工行业 四川板块
300536,农尚环境,10.74,22.155560495559534,PPP模式 创业板综 湖北板块 园林工程
300537,广信材料,14.11,19.73637272463768,创业板综 富士康 化工行业 江苏板块
300538,同益股份,25.45,7.553649612676057,创业板综 广东板块 化工行业 小米概念
300539,横河模具,8.72,16.568,创业板综 塑胶制品 浙江板块
300540,深冷股份,16.21,56.990911685661885,创业板综 机械行业 四川板块 天然气
300541,先进数通,14.28,26.36200908737967,北京板块 创业板综 大数据 区块链 软件服务
300542,新晨科技,17.11,28.95286764031698,北京板块 创业板综 国产软件 军工 区块链 软件服务
300543,朗科智能,21.69,11.267532467532467,创业板综 电子信息 广东板块 智能机器
300545,联得装备,22.93,28.247467,QFII重仓 触摸屏 创业板综 电子元件 独角兽 高送转 广东板块 深圳特区
300546,雄帝科技,18.08,28.98329774406315,创业板综 广东板块 深圳特区 生物识别 网络安全 专用设备
300547,川环科技,19.29,15.468124909090909,创业板综 高送转 四川板块 塑胶制品
300548,博创科技,33.6,38.32685517486888,5G概念 创业板综 国产芯片 通讯行业 浙江板块
300549,优德精密,18.32,26.006619858510906,创业板综 江苏板块 新能源车 专用设备
300550,和仁科技,31.8,54.46604099777723,创业板综 互联医疗 软件服务 浙江板块
300551,古鳌科技,13.26,67.72981052201602,创业板综 上海板块 专用设备
300552,万集科技,24.56,35.386941522234004,北京板块 创业板综 软件服务 预亏预减 智慧城市
300553,集智股份,35.76,59.4342856549274,创业板综 仪器仪表 浙江板块
300554,三超新材,35.33,23.790561151079135,创业板综 机械行业 江苏板块 送转预期 太阳能
300555,路通视信,10.13,28.890029660050196,创业板综 江苏板块 通讯行业
300556,丝路视觉,21.0,28.530844146242508,创业板综 广东板块 软件服务 雄安新区
300557,理工光科,29.02,344.2507394306171,创业板综 湖北板块 物联网 仪器仪表 智能电网
300558,贝达药业,59.47,83.67533333333333,创业板综 创业成份 单抗概念 基因测序 精准医疗 深成500 深股通 医药制造 浙江板块
300559,佳发安泰,25.9,90.39573797475003,创业板综 高送转 软件服务 四川板块 在线教育
300560,中富通,21.4,29.61647368421053,5G概念 创业板综 福建板块 数字中国 通讯行业
300561,汇金科技,0,0.0,创业板综 高送转 股权激励 广东板块 人工智能 软件服务 物联网
300562,乐心医疗,15.7,20.584444444444443,创业板综 广东板块 健康中国 医疗器械 医疗行业 智能穿戴
300563,神宇股份,26.98,25.44403879319999,5G概念 创业板综 电子元件 江苏板块 军工
300565,科信技术,16.88,27.645984251968503,5G概念 创业板综 广东板块 通讯行业
300566,激智科技,25.22,17.701661525423727,LED OLED 创业板综 电子元件 浙江板块
300567,精测电子,72.11,57.284744077669906,OLED 创业板综 富士康 高送转 湖北板块 苹果概念 专用设备
300568,星源材质,35.14,39.22604651162791,材料行业 创业板综 广东板块 深圳特区 新材料 新能源车 转债标的 锂电池
300569,天能重工,15.24,16.934688,创业板综 风能 山东板块 输配电气 新能源 预亏预减
300570,太辰光,16.46,27.432951652173912,5G概念 创业板综 电子元件 广东板块 深圳特区 物联网
300571,平治信息,56.56,29.005128205128205,创业板综 电子信息 浙江板块
300572,安车检测,45.8,67.4140306379895,创业板综 广东板块 仪器仪表
300573,兴齐眼药,19.18,17.255785760153124,创业板综 辽宁板块 医药制造
300575,中旗股份,38.13,6.739362650602408,创业板综 化肥行业 江苏板块 送转预期
300576,容大感光,14.89,19.53254385475868,创业板综 广东板块 化工行业
300577,开润股份,38.65,20.22765402644231,安徽板块 创业板综 电商概念 纺织服装 社保重仓 小米概念
300578,会畅通讯,23.2,54.53248100092843,创业板综 软件服务 上海板块
300579,数字认证,28.67,40.40726729470738,北京板块 创业板综 区块链 软件服务 数字中国 网络安全 雄安新区 移动支付 知识产权
300580,贝斯特,17.0,19.2090395480226,创业板综 工业4.0 国产芯片 江苏板块 汽车行业 智能机器
300581,晨曦航空,27.17,140.9614104359404,北斗导航 创业板综 航天航空 军工 军民融合 陕西板块 无人机
300582,英飞特,12.26,11.29046248181818,LED 创业板综 电子元件 股权激励 浙江板块
300583,赛托生物,40.22,18.022014580912863,创业板综 股权激励 山东板块 医药制造
300584,海辰药业,44.39,32.48048780487805,创业板综 高送转 江苏板块 医药制造
300585,奥联电子,13.89,23.90497385662394,创业板综 江苏板块 汽车行业
300586,美联新材,0,0.0,创业板综 高送转 广东板块 化工行业 锂电池
300587,天铁股份,19.7,49.15215720818653,创业板综 股权激励 塑胶制品 浙江板块
300588,熙菱信息,14.59,46.87569026381633,创业板综 电子信息 国家安防 网络安全 新疆板块
300589,江龙船艇,12.7,46.56516659736409,船舶制造 创业板综 广东板块 军工 军民融合
300590,移为通信,21.07,45.20343692007337,5G概念 北斗导航 贬值受益 创业板综 上海板块 通讯行业 物联网
300591,万里马,6.7,21.48131021194605,创业板综 纺织服装 广东板块
300592,华凯创意,12.52,22.191360640969563,创业板综 湖南板块 装修装饰
300593,新雷能,17.37,27.859476162448498,5G概念 北京板块 创业板综 机械行业 军工 军民融合
300595,欧普康视,39.83,115.40496568628718,QFII重仓 安徽板块 创业板综 健康中国 医疗器械 专用设备
300596,利安隆,25.03,13.948606811145511,创业板综 化工行业 天津板块 新材料
300597,吉大通信,15.9,56.27588159648895,5G概念 创业板综 高校 吉林板块 软件服务
300598,诚迈科技,28.27,20.19285714285714,创业板综 大数据 国产软件 江苏板块 精准医疗 软件服务 物联网
300599,雄塑科技,10.81,9.053002754820938,创业板综 广东板块 塑胶制品
300600,瑞特股份,36.73,41.346828181583824,船舶制造 创业板综 江苏板块 军工 军民融合
300601,康泰生物,60.79,95.6146752853598,创业板综 广东板块 免疫治疗 生物疫苗 医药制造 转债标的
300602,飞荣达,29.95,24.991311065573772,5G概念 创业板综 电子元件 高送转 广东板块
300603,立昂技术,0,0.0,创业板综 独角兽 国家安防 软件服务 网络安全 新疆板块 智慧城市
300604,长川科技,60.88,104.30422203680119,创业板综 国产芯片 浙江板块 专用设备
300605,恒锋信息,22.67,37.848579242827306,创业板综 福建板块 软件服务 数字中国 智慧城市
300606,金太阳,21.98,22.989771593335533,创业板综 广东板块 机械行业
300607,拓斯达,58.44,42.586795106145246,创业板综 工业4.0 广东板块 机械行业 物联网 智能机器
300608,思特奇,20.88,30.795847409217323,5G概念 北京板块 创业板综 大数据 区块链 软件服务 云计算
300609,汇纳科技,28.76,120.04589800443459,创业板综 大数据 电子信息 上海板块
300610,晨化股份,12.66,10.434065934065934,创业板综 化工行业 江苏板块 新材料
300611,美力科技,11.7,19.03383654545454,创业板综 交运设备 浙江板块
300612,宣亚国际,22.93,41.750230967907264,北京板块 创业板综 区块链 文化传媒
300613,富瀚微,131.98,69.28283787994806,创业板综 电子元件 国产芯片 国家安防 上海板块 智慧城市
300615,欣天科技,17.16,59.83176673979052,5G概念 创业板综 高送转 广东板块 通讯行业
300616,尚品宅配,112.69,20.33762795640327,QFII重仓 创业板综 广东板块 木业家具 深股通 送转预期
300617,安靠智电,24.42,31.331792481515553,创业板综 电力行业 江苏板块 送转预期 智能电网
300618,寒锐钴业,114.15,29.73785617367707,创业板综 创业成份 高送转 江苏板块 深成500 深股通 小金属 新能源车 有色金属 锂电池
300619,金银河,33.06,24.205105882352942,创业板综 广东板块 专用设备 锂电池
300620,光库科技,36.87,51.76809217086904,创业板综 广东板块 通讯行业
300621,维业股份,12.86,5.253436326129666,创业板综 广东板块 雄安新区 预盈预增 装修装饰
300622,博士眼镜,21.77,14.479581395348838,创业板综 广东板块 商业百货
300623,捷捷微电,35.44,53.084010733333336,创业板综 电子元件 国产芯片 江苏板块 送转预期
300624,万兴科技,88.03,55.01875,创业板综 次新股 软件服务 西藏板块
300625,三雄极光,19.65,12.533029612756266,创业板综 电商概念 电子元件 广东板块
300626,华瑞股份,9.62,9.36,创业板综 机械行业 浙江板块
300627,华测导航,20.92,33.27562193548387,北斗导航 创业板综 电子信息 高送转 上海板块 预盈预增
300628,亿联网络,61.2,44.367029126213595,创业板综 创业成份 福建板块 高送转 深成500 深股通 送转预期 通讯行业
300629,新劲刚,22.67,51.884674399390285,创业板综 广东板块 金属制品 军工
300630,普利制药,69.35,135.20632623346543,2025规划 创业板综 海南板块 免疫治疗 医药制造
300631,久吾高科,21.61,48.19431196608129,创业板综 江苏板块 节能环保 新材料 专用设备
300632,光莆股份,18.54,18.508034482758625,LED 创业板综 电子元件 福建板块 富士康 节能环保
300633,开立医疗,34.97,60.55562640692641,创业板综 广东板块 深圳特区 医疗器械 专用设备
300634,彩讯股份,37.57,113.85133106060606,创业板综 次新股 广东板块 软件服务
300635,达安股份,14.77,19.26916923076923,创业板综 工程建设 广东板块 粤港自贸
300636,同和药业,22.25,25.202869332114673,贬值受益 创业板综 江西板块 医药制造
300637,扬帆新材,22.78,24.002331965811965,长江三角 创业板综 化工行业 浙江板块
300638,广和通,31.2,17.49532710280374,5G概念 QFII重仓 阿里概念 车联网 创业板综 广东板块 深圳特区 通讯行业 物联网 移动支付 智能电网
300639,凯普生物,19.1,32.49391962616823,创业板综 高送转 广东板块 基因测序 体外诊断 医疗器械 医药制造
300640,德艺文创,12.28,13.295639097744361,贬值受益 创业板综 福建板块 工艺商品
300641,正丹股份,6.64,11.17162886597938,创业板综 高送转 化工行业 化工原料 江苏板块
300642,透景生命,61.2,104.05650596027978,创业板综 基因测序 上海板块 送转预期 体外诊断 医疗器械 医药制造
300643,万通智控,11.5,37.513965797049444,贬值受益 创业板综 汽车行业 浙江板块
300644,南京聚隆,52.99,13.144806201550388,创业板综 次新股 江苏板块 塑胶制品 新材料
300645,正元智慧,33.2,35.18126725616454,创业板综 软件服务 移动支付 浙江板块
300646,侨源气体,0,0.0,成渝特区 次新股 化工行业 四川板块
300647,超频三,20.11,37.40105117647059,LED 创业板综 电子元件 高送转 广东板块 深圳特区
300648,星云股份,22.83,65.16408112671782,创业板综 独角兽 福建板块 高送转 仪器仪表 锂电池
300649,杭州园林,29.67,20.7527868852459,创业板综 园林工程 浙江板块
300650,太龙照明,16.02,25.000074603107688,LED 创业板综 电子元件 福建板块 高送转
300651,金陵体育,34.48,61.39915475538271,创业板综 江苏板块 体育产业 文教休闲
300652,雷迪克,21.3,17.683018867924527,创业板综 汽车行业 浙江板块
300653,正海生物,73.48,124.59622379163876,创业板综 山东板块 医疗器械 医疗行业
300654,世纪天鸿,16.55,52.52952983471,创业板综 次新股 山东板块 文教休闲 在线教育
300655,晶瑞股份,16.31,15.204735734567901,创业板综 独角兽 化工行业 江苏板块 锂电池
300656,民德电子,25.15,78.60111885489265,创业板综 电子信息 高送转 广东板块 国产芯片 移动支付
300657,弘信电子,31.35,9.910030395136777,创业板综 电子元件 福建板块
300658,延江股份,15.02,14.259493670886076,创业板综 纺织服装 福建板块
300659,中孚信息,21.47,72.09725250763192,创业板综 军工 软件服务 山东板块 网络安全
300660,江苏雷利,26.25,8.645849865350089,创业板综 机械行业 江苏板块 送转预期
300661,圣邦股份,115.05,52.66677586466165,LED 北京板块 创业板综 电子元件 国产芯片 送转预期
300662,科锐国际,21.45,12.257142857142858,北京板块 创业板综 文教休闲
300663,科蓝软件,20.08,55.493367969254685,北京板块 创业板综 软件服务 移动支付
300664,鹏鹞环保,18.94,51.949714285714286,创业板综 次新股 环保工程 江苏板块
300665,飞鹿股份,20.87,48.13440196164713,创业板综 湖南板块 化工行业
300666,江丰电子,60.66,95.46749352517986,材料行业 创业板综 国产芯片 苹果概念 深股通 新材料 浙江板块
300667,必创科技,44.25,124.89363909930476,北京板块 创业板综 国产芯片 军民融合 仪器仪表
300668,杰恩设计,76.98,52.02418568863811,创业板综 高送转 广东板块 深圳特区 装修装饰
300669,沪宁股份,20.98,39.16157522767378,创业板综 次新股 机械行业 浙江板块
300670,大烨智能,0,0.0,创业板综 次新股 江苏板块 输配电气 智能电网
300671,富满电子,29.85,40.72515865384615,LED 创业板综 次新股 电子元件 广东板块 国产芯片 深圳特区
300672,国科微,54.48,196.6292991804073,创业板综 次新股 电子元件 国产芯片 湖南板块
300673,佩蒂股份,43.4,32.34782608695652,创业板综 次新股 农牧饲渔 送转预期 一带一路 浙江板块
300675,建科院,30.45,102.62068762278979,创业板综 次新股 工程建设 广东板块 国企改革 深圳特区 雄安新区
300676,华大基因,108.7,84.28463178294574,创业板综 创业成份 次新股 广东板块 基因测序 深圳特区 医疗器械 医药制造
300677,英科医疗,20.62,9.554675783018867,创业板综 次新股 高送转 山东板块 医疗行业
300678,中科信息,48.98,111.56285945311878,成渝特区 创业板综 次新股 人工智能 软件服务 四川板块
300679,电连技术,39.68,31.28058394160584,创业板综 创业成份 次新股 电子元件 广东板块 深圳特区 送转预期
300680,隆盛科技,29.03,75.51393574942429,创业板综 次新股 江苏板块 汽车行业
300681,英搏尔,56.48,28.277403973509934,创业板综 次新股 广东板块 机械行业 送转预期 新能源车
300682,朗新科技,22.16,168.1047909658818,创业板综 次新股 独角兽 江苏板块 软件服务
300683,海特生物,0,0.0,创业板综 次新股 湖北板块 送转预期 医药制造
